'FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
26.178,25.397,-15.629,-3.907,3.516,18.364,-7.424,16.02,-16.801,-16.41,8.987,-8.987,-21.88,-4.689,9.377,-15.629,14.457,-17.192,16.41,-22.662,-30.476,-14.066,9.377
28.913,27.35,-12.894,-5.861,11.722,26.569,-13.675,11.331,-16.801,-14.457,16.02,-14.457,-21.88,-9.377,16.41,-14.457,14.457,-16.801,13.675,-18.364,-39.463,-19.536,16.41
35.165,19.145,-15.238,0,20.708,26.569,-11.331,1.954,-13.284,-12.894,20.317,-8.205,-5.861,-21.099,8.987,3.126,15.238,-12.112,16.02,-2.344,-57.436,-12.503,8.987
33.602,7.424,-15.238,8.987,20.317,19.536,-11.331,5.079,-14.066,-15.238,16.41,0.781,-2.344,-28.523,3.126,14.457,10.159,-12.894,16.02,4.298,-54.31,-16.02,3.126
26.569,2.735,-13.675,9.768,16.02,10.159,-14.066,12.894,-15.629,-17.973,9.377,4.298,-12.894,-15.629,2.344,4.298,7.814,-17.192,14.457,-5.079,-34.383,-14.847,2.344
26.96,2.735,-13.675,1.954,15.238,7.424,-14.066,8.205,-12.112,-19.927,7.033,-0.781,-12.894,-11.722,0.391,-1.954,7.814,-20.708,14.457,-5.47,-28.523,-17.192,0.391
23.443,1.563,-10.94,1.172,9.768,4.689,-9.768,10.159,-9.768,-22.271,6.252,-6.252,-14.847,-17.582,1.563,-1.172,5.47,-21.88,11.722,1.172,-34.774,-25.006,1.563
20.708,3.907,-12.112,1.563,5.861,1.172,-8.987,15.238,-8.596,-23.053,3.126,-6.252,-17.973,-17.192,1.563,-1.954,5.47,-25.006,12.894,-0.391,-36.337,-25.006,1.563
21.88,6.252,-10.549,-1.954,5.861,0.391,-3.907,11.722,-3.907,-20.708,2.735,-5.861,-12.112,-20.708,4.689,0.391,9.768,-25.006,11.331,1.172,-41.416,-22.662,4.689
25.006,5.079,-10.549,-0.781,8.596,1.563,-0.781,8.596,0.781,-18.364,7.814,-14.847,-7.424,-25.397,7.424,0,13.675,-22.271,11.331,12.503,-54.31,-20.708,7.424
23.443,0.391,-16.801,10.159,8.205,-4.689,-3.126,17.192,0.391,-18.364,6.642,-12.112,-11.722,-23.443,12.503,-2.735,13.284,-23.443,17.582,12.503,-52.747,-16.02,12.503
20.708,-6.252,-17.582,20.708,6.252,-14.457,-3.126,27.741,0.391,-15.238,3.907,1.172,-8.987,-21.88,18.755,1.954,14.847,-26.178,18.364,9.377,-39.853,-12.112,18.755
15.629,-12.112,-14.847,30.085,4.298,-24.225,1.172,36.728,0.391,-10.94,0.391,10.159,-3.907,-19.145,19.927,2.735,17.192,-25.006,15.629,5.079,-22.271,-6.642,19.927
2.735,-20.708,-20.708,51.966,-8.987,-43.37,0,66.032,-10.159,-9.377,-14.457,11.722,-21.099,-1.563,18.364,-18.755,13.675,-27.741,21.49,-16.41,8.596,3.126,18.364
-1.954,-16.41,-12.503,39.463,-11.722,-46.496,10.94,54.701,-9.768,-3.126,-13.284,-8.596,-21.88,8.205,16.41,-38.681,16.801,-24.225,13.284,-27.35,29.695,3.516,16.41
7.814,-10.94,-8.205,18.755,-0.781,-33.211,17.582,24.225,-3.126,1.563,-3.126,-17.192,-3.126,-4.298,12.112,-27.741,23.053,-12.503,8.987,-9.377,14.847,-2.735,12.112
20.317,-11.331,-13.284,16.801,11.722,-22.271,10.94,11.722,1.563,0.391,7.033,-14.066,8.987,-22.662,12.503,-4.298,17.973,-8.596,14.066,11.722,-16.801,-8.205,12.503
19.927,-3.126,-14.457,8.987,13.675,-14.457,3.516,7.424,0.781,0.391,14.457,-26.96,-2.344,-14.847,17.192,-11.331,16.02,-13.675,15.238,8.596,-26.569,-8.987,17.192
22.662,1.954,-11.722,4.689,18.755,-8.596,-1.172,8.596,1.172,1.172,17.973,-29.304,-8.205,-9.377,21.099,-11.722,16.02,-12.894,12.503,3.907,-32.039,-7.814,21.099
19.927,-0.391,-14.066,13.284,15.629,-8.987,0.391,10.159,2.344,2.735,17.582,-23.443,-4.689,-9.768,16.41,-2.735,14.457,-8.205,14.847,10.94,-35.556,-7.033,16.41
15.629,-0.391,-12.894,10.94,9.768,-8.987,2.344,8.987,1.172,3.126,16.41,-25.788,-6.642,-7.424,14.847,-5.47,12.894,-7.814,13.675,7.814,-30.085,-5.861,14.847
12.894,3.126,-6.252,0,7.424,-4.298,1.954,3.907,3.516,0.781,13.675,-26.96,-9.377,-1.954,14.847,-11.722,13.675,-7.033,7.033,2.344,-25.397,-3.907,14.847
12.503,4.298,-8.596,-0.391,8.205,-3.907,-1.172,5.079,7.814,-1.172,10.94,-22.662,-7.424,-2.344,13.675,-9.768,11.331,-9.768,9.377,4.689,-27.741,-3.907,13.675
9.768,3.516,-8.596,2.344,6.642,-8.596,-0.781,10.159,7.814,-4.298,8.205,-25.006,-9.768,-1.563,10.94,-13.284,9.377,-15.238,9.377,3.126,-23.053,-2.344,10.94
8.205,6.252,-7.033,-2.344,8.596,-10.549,0.781,6.252,12.894,-5.47,8.205,-32.43,-7.424,1.954,4.689,-16.801,9.377,-19.145,7.814,0.391,-14.847,-0.781,4.689
11.331,6.642,-4.298,-7.033,15.238,-8.205,-0.391,-0.781,18.364,-7.033,7.814,-33.993,1.563,-7.424,0,-8.987,4.689,-18.364,5.079,6.642,-16.02,-3.126,0
10.159,3.126,-4.689,-1.954,15.238,-10.94,-2.344,3.516,17.973,-10.549,1.563,-34.383,3.516,-12.503,-6.642,-9.768,-2.344,-17.192,5.47,8.596,-11.331,-5.861,-6.642
3.907,0,-4.689,2.735,12.112,-19.536,-3.907,11.331,13.675,-11.722,-8.596,-35.556,-1.954,-6.642,-11.331,-21.099,-5.47,-19.145,5.47,2.735,1.172,-1.954,-11.331
-1.172,-3.907,-1.172,5.861,9.377,-27.35,-0.391,16.801,11.331,-8.596,-17.973,-21.88,0.781,-3.516,-12.503,-23.053,-4.298,-21.099,1.954,-5.861,23.053,1.172,-12.503
-11.331,-15.629,-3.907,28.913,0.781,-46.496,-1.172,43.761,2.735,-5.861,-39.853,7.814,-3.126,7.814,-18.364,-21.88,-3.126,-28.523,4.689,-24.615,57.045,9.768,-18.364
-17.973,-12.503,-0.781,23.834,-5.47,-47.668,5.47,39.853,-0.781,-1.954,-33.602,-18.364,-11.331,25.006,-19.536,-50.012,3.516,-31.648,1.563,-33.993,71.111,16.02,-19.536
-15.629,-2.735,4.298,8.596,-3.516,-31.648,10.94,18.364,2.735,4.298,-15.629,-51.966,-10.159,32.821,-14.457,-68.767,12.894,-26.96,-3.516,-33.211,69.548,16.02,-14.457
1.563,-2.344,0.391,10.549,9.768,-10.159,4.689,5.47,12.894,5.079,-5.47,-34.774,12.503,5.47,-12.894,-25.788,12.503,-16.801,0.391,-4.298,28.523,6.252,-12.894
10.94,0.391,-0.781,6.642,14.847,3.907,5.861,-8.596,19.927,5.47,7.033,-37.118,24.225,-6.252,-9.377,-10.549,15.629,-9.768,1.563,12.503,4.298,1.954,-9.377
11.722,5.47,-3.907,7.033,12.894,13.675,0,-6.642,19.927,3.516,11.331,-37.509,11.331,0.391,0.391,-14.066,13.284,-8.205,4.689,3.907,0.781,0.781,0.391
12.112,6.252,-8.987,10.94,10.159,13.675,-5.079,0.781,19.536,-0.781,7.033,-25.397,2.735,1.954,5.47,-8.987,7.033,-6.252,9.768,-3.907,-0.391,0.391,5.47
10.549,1.954,-11.722,14.066,7.814,5.079,0.391,0.391,19.145,-3.907,7.814,-24.615,2.735,-0.781,1.954,-6.252,1.954,-2.735,12.503,0,-1.954,0.391,1.954
8.596,1.563,-12.503,10.94,7.424,1.954,2.344,-4.689,20.317,-5.47,10.549,-32.039,-0.391,0.391,1.563,-7.424,-0.391,-4.298,13.284,1.954,-4.689,0.391,1.563
7.424,-0.781,-12.112,10.94,10.159,-0.391,-5.079,-0.391,21.49,-6.642,5.079,-24.615,-4.298,-4.298,3.126,0.391,-3.516,-10.549,12.894,2.344,-7.033,-2.735,3.126
7.424,-5.079,-12.503,13.675,14.847,-5.47,-8.205,1.954,21.099,-7.033,0,-15.629,-5.47,-10.159,5.47,7.814,-3.516,-13.284,13.284,6.642,-10.94,-6.252,5.47
3.126,-5.861,-9.377,12.112,15.629,-5.861,-7.424,-2.735,18.755,-5.47,1.563,-25.006,-14.457,-7.814,8.987,2.735,-1.954,-14.457,10.159,7.033,-8.596,-8.987,8.987
3.907,-4.689,-8.596,8.205,19.927,-0.391,-10.159,-10.549,17.973,-5.47,6.642,-25.788,-17.973,-12.894,14.457,9.768,-3.516,-12.894,9.377,8.205,-16.02,-13.675,14.457
7.424,-8.205,-9.377,12.503,25.397,0,-10.94,-12.112,16.801,-6.642,5.079,-10.549,-12.503,-26.178,14.066,28.913,-5.079,-10.549,10.159,13.284,-23.443,-15.238,14.066
0.391,-11.722,-7.424,15.629,17.582,-3.907,-7.814,-10.159,11.722,-7.033,6.642,-19.927,-17.582,-24.615,14.066,19.536,-6.252,-11.722,8.205,9.377,-18.755,-12.112,14.066
-7.814,-11.722,-4.298,17.973,6.642,-6.642,-3.516,-3.907,6.642,-4.689,2.735,-27.741,-23.053,-19.536,12.112,6.252,-1.563,-12.112,5.079,-3.516,0.781,-12.503,12.112
-12.894,-20.317,-3.126,32.821,-0.781,-21.099,0.391,16.41,-0.391,-2.344,-14.066,6.252,-19.927,-22.271,9.768,20.708,2.344,-13.675,3.907,-16.801,25.006,-8.987,9.768
-16.801,-17.973,8.205,21.49,-7.424,-21.49,12.894,10.159,0.391,3.516,-7.033,-12.503,-16.41,-12.894,10.94,1.172,12.112,-9.768,-7.424,-25.006,43.761,-3.907,10.94
-16.02,-6.252,11.722,6.252,-7.424,-5.47,12.112,-3.516,1.172,4.298,2.344,-46.886,-23.443,-1.172,10.549,-24.615,13.675,-5.47,-10.94,-27.35,42.198,-5.079,10.549
-5.079,-2.735,7.033,6.252,1.563,6.642,1.563,-5.079,3.516,-1.172,9.768,-47.277,-23.443,-10.549,11.331,-12.112,5.079,-0.781,-6.252,-12.503,12.503,-8.596,11.331
0.391,-3.516,9.377,2.735,4.689,16.801,6.252,-18.364,8.205,0.391,16.41,-44.151,-5.47,-22.662,5.861,4.689,5.861,6.252,-8.596,8.987,-6.642,-9.377,5.861
0.391,-3.516,7.814,1.172,3.907,20.317,5.47,-25.006,9.768,1.954,16.41,-46.105,1.954,-37.509,5.47,12.503,4.298,5.47,-7.033,20.708,-12.894,-20.708,5.47
-3.126,-1.563,5.079,2.735,1.563,16.41,-2.735,-13.284,4.298,0.781,5.861,-43.761,-8.987,-37.9,6.642,7.424,1.563,-5.861,-4.298,11.722,-7.033,-24.615,6.642
-7.033,-0.781,8.205,-1.563,3.907,9.377,-4.298,-12.112,4.298,4.689,-1.563,-53.138,-14.847,-32.039,5.079,-4.689,3.516,-16.41,-7.424,2.344,5.079,-22.662,5.079
-9.768,0.781,7.814,-7.814,6.642,7.033,-2.344,-21.49,6.642,6.642,-1.563,-74.628,-14.457,-35.556,2.735,-15.238,4.298,-20.317,-7.033,7.033,3.516,-25.788,2.735
-10.549,1.563,5.47,-5.861,12.503,5.47,-7.424,-21.88,9.768,5.861,-3.516,-82.051,-17.973,-30.476,-4.689,-16.41,0.391,-23.834,-4.689,7.814,0.391,-19.927,-4.689
-8.987,-0.391,4.689,-3.516,17.582,3.126,-10.549,-19.536,12.894,6.642,-7.814,-74.628,-19.927,-24.615,-4.689,-12.503,-0.781,-26.178,-3.907,5.47,0.391,-12.503,-4.689
-10.159,-0.391,4.689,-8.205,16.801,4.298,-8.205,-28.132,16.801,8.596,-8.596,-82.833,-18.755,-25.006,-1.954,-18.755,1.172,-21.88,-3.907,7.424,1.563,-16.801,-1.954
-7.424,3.516,0.781,-13.284,19.145,8.987,-9.377,-37.118,19.145,7.814,-6.252,-95.336,-21.88,-24.615,-0.391,-26.178,3.126,-20.317,0,9.377,-3.907,-22.271,-0.391
-3.516,-0.391,-2.735,-12.894,19.927,8.987,-11.722,-39.463,18.755,7.033,-12.503,-82.051,-19.536,-30.867,-2.344,-15.238,1.563,-20.708,3.516,10.94,-5.47,-25.788,-2.344
-6.252,-2.344,-6.252,-7.814,15.238,5.861,-9.768,-36.728,17.582,8.596,-17.582,-68.767,-10.159,-35.165,-5.079,-8.596,2.735,-16.801,7.033,8.987,2.735,-26.178,-5.079
-12.503,-3.126,-8.987,-4.689,2.735,1.172,-4.298,-32.039,10.94,12.503,-19.145,-77.753,-13.284,-18.755,-11.331,-28.132,5.079,-14.457,9.768,-1.954,21.49,-19.927,-11.331
-25.397,-9.377,-9.768,15.629,-14.066,-13.284,2.735,-6.252,0.391,18.364,-32.039,-57.436,-19.145,-1.954,-13.675,-34.774,6.252,-10.549,10.549,-19.536,50.794,-8.987,-13.675
-27.35,-8.205,-1.563,8.987,-21.099,-10.94,13.675,-10.549,0.781,27.35,-24.615,-53.529,-8.596,7.424,-9.768,-38.681,13.675,-3.907,2.344,-23.053,66.032,-5.47,-9.768
-25.397,0.391,6.642,-7.814,-22.662,0.391,24.225,-29.695,9.768,33.993,-8.205,-71.111,7.814,10.159,-5.861,-48.059,23.834,4.298,-5.861,-15.629,67.595,-7.814,-5.861
-18.755,4.689,3.907,-10.94,-16.801,18.364,9.377,-32.43,14.066,27.741,1.954,-81.27,7.424,3.516,-1.954,-46.496,15.629,2.735,-3.126,-3.126,44.542,-13.675,-1.954
-14.066,9.377,3.126,-16.02,-13.675,29.695,1.954,-36.337,17.973,25.788,7.814,-87.912,10.94,2.735,0.391,-49.231,14.066,2.344,-2.344,1.954,35.556,-13.284,0.391
-7.033,8.987,2.735,-15.629,-6.252,37.118,3.516,-46.496,25.788,26.96,11.331,-81.27,29.304,-7.033,-3.126,-34.774,17.192,6.252,-1.954,18.364,24.225,-14.847,-3.126
-2.735,10.159,3.126,-9.377,0.391,39.072,3.907,-43.761,27.35,27.741,10.159,-69.939,33.993,-7.814,-5.079,-24.225,17.192,6.642,-2.344,21.099,19.145,-11.331,-5.079
-2.735,15.629,6.252,-7.033,4.298,37.509,1.954,-32.43,26.178,29.304,3.516,-58.217,23.443,6.252,-1.172,-26.569,19.145,1.954,-5.47,5.47,28.913,-5.079,-1.172
-1.172,19.536,10.549,-10.549,8.596,36.728,4.298,-31.648,26.96,28.913,6.252,-55.482,19.536,13.284,4.298,-29.695,20.708,3.907,-9.768,-0.781,31.648,-3.907,4.298
-1.172,21.099,8.205,-3.516,9.768,34.383,5.47,-26.178,25.788,28.523,9.377,-54.31,16.41,13.284,6.642,-26.96,17.973,7.033,-7.424,1.172,25.788,-5.079,6.642
-2.735,16.801,5.079,3.516,6.252,30.085,3.907,-17.582,21.49,27.741,8.987,-49.231,10.159,17.192,8.205,-25.788,13.675,7.814,-4.298,-0.391,25.788,-3.516,8.205
-2.735,13.284,3.516,3.516,1.954,28.913,6.642,-19.927,22.271,29.304,12.503,-44.933,16.02,14.457,11.722,-22.662,15.238,12.894,-2.735,4.689,24.225,-3.907,11.722
2.735,12.894,3.516,1.172,4.298,32.43,10.549,-25.788,26.178,30.867,19.145,-51.575,24.225,10.549,14.457,-23.053,18.364,17.973,-2.735,15.629,12.503,-6.642,14.457
3.516,10.549,1.172,7.814,1.954,30.867,7.814,-17.582,25.006,30.085,16.41,-51.184,20.317,10.94,14.457,-24.615,17.973,16.41,-0.391,15.629,7.814,-5.079,14.457
1.954,7.033,3.126,11.722,-1.172,25.006,10.549,-8.987,25.397,30.085,10.94,-38.291,21.099,10.549,16.02,-19.145,20.708,14.847,-2.344,10.159,14.066,-3.516,16.02
0.391,5.47,7.814,13.675,-2.735,17.582,16.02,-3.516,23.834,32.821,4.689,-31.648,23.443,12.112,12.894,-17.973,24.225,14.847,-7.033,1.172,25.397,0.391,12.894
-14.847,-0.781,7.033,31.258,-17.192,-1.563,16.41,25.006,10.549,34.383,-14.847,-31.648,0.391,34.383,7.424,-43.761,21.099,5.47,-6.252,-24.225,54.31,12.894,7.424
-20.708,0.781,13.284,24.615,-20.708,-4.689,24.225,20.317,10.159,40.635,-11.331,-49.621,-1.563,43.761,11.331,-64.469,26.569,5.47,-12.503,-35.556,71.893,14.847,11.331
-10.549,7.424,21.099,6.252,-7.424,7.033,33.211,-7.424,19.145,48.059,0.781,-57.436,22.271,32.821,11.722,-56.264,37.509,14.457,-20.317,-19.536,60.952,11.331,11.722
1.954,10.159,15.238,3.516,5.861,21.88,25.006,-21.88,25.006,46.886,11.722,-49.621,41.026,12.503,10.94,-29.695,35.556,16.801,-14.457,2.344,32.821,3.126,10.94
2.344,14.457,13.675,-1.954,7.424,30.476,15.238,-24.615,25.397,42.198,19.145,-58.608,35.556,13.675,16.02,-35.946,33.993,9.377,-12.894,0.781,26.96,1.563,16.02
2.735,20.317,12.112,-4.689,10.159,35.165,9.377,-24.225,25.006,38.681,21.099,-55.873,32.039,15.629,18.364,-35.556,31.648,7.814,-11.331,-1.563,21.099,2.735,18.364
0.781,16.02,10.549,-0.391,6.252,31.258,11.331,-22.271,23.443,37.509,17.582,-48.84,36.337,8.596,11.331,-26.569,29.304,5.47,-9.768,5.079,19.927,0,11.331
-4.298,12.112,10.94,1.954,0.391,25.006,13.284,-17.192,21.49,36.728,13.675,-50.403,34.774,7.424,10.94,-30.867,26.96,-0.391,-10.159,3.516,23.834,1.172,10.94
-4.689,14.457,12.112,-3.126,0.781,23.834,10.159,-16.801,19.536,37.509,10.549,-51.575,28.913,9.377,12.894,-35.556,26.178,-4.298,-11.331,2.344,19.927,1.954,12.894
-3.516,12.503,10.159,-9.377,3.516,19.536,7.033,-20.317,17.973,35.946,4.689,-48.84,27.741,5.861,8.987,-31.648,26.96,-9.768,-9.377,5.861,19.536,-5.47,8.987
-4.689,10.549,4.298,-7.814,3.126,14.457,2.735,-18.755,12.894,33.602,0.391,-51.184,18.755,7.814,3.516,-34.383,25.397,-16.41,-3.516,4.689,15.238,-2.735,3.516
-4.298,12.503,3.126,-18.364,7.033,13.675,0,-27.741,13.284,30.867,0.391,-57.827,12.894,7.033,4.689,-37.118,25.397,-21.099,-2.344,1.563,12.894,-7.814,4.689
1.563,12.894,3.907,-30.867,16.02,17.192,-3.126,-41.807,19.145,25.788,3.126,-60.952,20.317,-6.252,3.907,-30.085,25.788,-22.662,-3.126,8.987,-0.781,-13.675,3.907
5.079,9.768,1.563,-26.96,20.708,12.894,-7.033,-37.118,17.192,19.145,1.954,-61.734,14.847,-15.238,5.079,-27.35,18.755,-22.662,-0.781,10.549,-8.596,-18.755,5.079
2.344,8.987,0.391,-20.317,19.927,5.079,-8.987,-25.397,12.894,15.238,-2.344,-58.999,3.126,-10.159,8.205,-33.211,12.894,-21.49,0.391,3.516,-10.159,-15.629,8.205
1.172,6.642,3.126,-17.192,20.317,-3.126,-4.298,-17.973,10.94,18.755,-8.987,-42.198,1.954,-3.126,4.689,-25.006,14.457,-18.364,-2.344,-8.596,2.735,-10.159,4.689
-7.424,0.391,1.954,1.172,11.331,-24.615,-1.563,11.331,0.781,17.973,-30.476,-10.549,-6.252,7.033,-3.907,-17.582,13.675,-23.053,-1.172,-32.821,39.853,-6.252,-3.907
-15.238,5.861,4.298,-3.126,2.735,-23.834,5.079,7.424,0.391,20.708,-29.695,-33.993,-12.112,29.304,-16.41,-42.198,18.364,-24.225,-3.516,-45.714,53.919,5.861,-16.41
-9.768,17.582,8.987,-26.96,5.861,-9.377,9.768,-14.847,8.987,22.662,-17.582,-67.204,-1.563,32.039,-21.49,-61.343,26.569,-21.49,-8.205,-47.277,52.357,6.252,-21.49
4.689,16.801,1.954,-28.132,16.801,3.907,2.735,-28.913,17.973,12.112,-8.205,-48.84,27.35,-4.689,-28.523,-18.755,19.145,-15.238,-1.172,-16.02,15.629,-6.252,-28.523
14.066,17.582,-3.907,-26.569,19.927,12.112,3.126,-36.728,22.662,7.424,2.344,-47.668,43.37,-21.49,-28.913,-5.079,12.503,-7.424,4.689,6.642,-7.814,-15.629,-28.913
15.238,22.271,-5.47,-24.615,17.582,15.629,-1.563,-24.615,20.317,2.735,7.814,-42.198,37.509,-17.973,-22.271,-6.252,3.126,-5.861,6.252,0.781,-9.377,-17.973,-22.271
9.377,21.88,-5.47,-16.02,11.722,10.94,-3.126,-11.331,13.284,-0.391,5.47,-25.788,30.085,-21.099,-16.02,1.172,-3.126,-2.735,6.252,-6.642,-0.781,-21.49,-16.02
6.642,21.099,-5.079,-8.987,7.033,6.642,6.642,-7.814,8.205,4.298,8.205,-23.834,28.913,-8.596,-21.49,0.391,-1.954,3.516,5.861,0.391,3.907,-19.536,-21.49
5.861,18.755,-0.781,-10.94,4.298,7.814,9.768,-9.768,6.642,7.424,13.675,-30.085,26.96,4.298,-28.132,-3.126,2.344,3.126,1.563,-1.172,8.596,-7.424,-28.132
2.735,18.364,1.563,-11.331,2.735,8.205,6.252,-5.861,5.861,7.033,11.331,-18.755,25.006,3.516,-24.615,3.516,3.126,1.172,-0.781,-8.205,10.549,-0.781,-24.615
7.424,14.457,-2.735,-4.689,1.172,5.079,7.814,-1.172,6.642,7.814,11.331,-13.284,23.443,11.722,-24.615,4.689,4.689,4.689,3.516,1.563,6.252,-1.954,-24.615
5.079,11.722,-2.344,-3.516,-4.298,2.735,8.205,1.954,7.424,7.033,15.238,-23.053,18.755,13.675,-17.192,-6.642,3.516,6.642,3.126,0,5.079,3.126,-17.192
5.861,11.722,-3.516,-5.861,-3.126,3.907,8.205,-0.781,11.331,6.252,19.536,-23.053,19.927,11.722,-11.331,-3.907,-0.391,9.768,4.298,5.47,2.344,0.391,-11.331
1.954,9.377,-7.814,1.172,-3.516,1.563,4.689,1.172,10.94,5.861,17.192,-7.814,22.662,8.205,-9.377,6.642,-4.298,10.159,8.596,17.582,-1.954,-0.391,-9.377
-1.954,-0.391,-11.331,10.159,-4.298,-10.159,2.344,7.424,5.079,6.642,12.894,-9.768,12.112,19.145,-7.424,-6.642,-6.252,3.516,12.112,10.159,13.284,5.861,-7.424
-12.503,-5.861,-16.801,16.02,-14.847,-22.662,2.344,14.847,-3.126,6.642,4.298,-9.377,-0.391,19.536,0.781,-19.927,-8.205,-3.907,17.582,7.033,37.118,-10.94,0.781
-20.708,-19.927,-23.053,37.509,-24.225,-45.324,3.907,37.9,-8.596,8.205,-19.927,34.383,8.987,16.41,-7.424,-3.516,-6.642,-12.894,23.834,-3.126,63.297,2.735,-7.424
-22.662,-24.225,-25.397,30.867,-33.211,-53.138,12.503,30.867,-10.549,12.112,-19.536,18.364,12.503,23.443,-15.238,-21.099,-0.781,-14.457,26.178,-5.861,82.051,5.079,-15.238
-22.662,-16.41,-23.443,15.238,-36.337,-42.198,14.457,15.238,-5.47,10.549,-13.284,-17.582,13.284,18.364,-9.377,-46.886,0.391,-14.066,24.225,-1.172,76.19,0,-9.377
-12.112,-10.159,-28.132,12.894,-25.397,-28.913,5.861,10.549,1.563,8.205,-7.814,-18.364,15.629,12.112,-11.722,-32.43,-4.689,-12.112,28.913,7.033,49.621,-0.781,-11.722
-2.735,-0.391,-25.397,10.159,-14.847,-15.238,12.503,-0.391,10.94,12.894,0.391,-18.755,32.039,4.298,-14.457,-14.066,1.172,-2.344,26.178,24.225,29.304,-5.47,-14.457
5.47,1.172,-19.145,10.549,-7.424,-7.033,18.755,-5.47,17.582,15.238,2.735,-16.801,43.761,-8.987,-10.549,-2.344,3.516,3.516,19.927,33.993,17.582,-15.629,-10.549
4.298,3.516,-12.112,14.457,-7.814,-6.252,15.629,9.377,16.02,14.847,-3.907,-7.424,29.304,4.298,-12.112,-0.781,2.344,-1.172,12.894,23.053,18.364,-10.94,-12.112
3.907,7.033,-6.252,14.457,-9.768,-4.689,19.145,15.629,16.801,15.629,-7.424,-7.814,33.993,8.205,-18.364,-3.907,7.814,-3.516,7.033,16.02,16.02,0.781,-18.364
4.689,5.47,0,13.284,-7.033,-4.689,27.35,8.596,19.536,16.02,-3.516,-23.053,45.324,-4.298,-19.927,-10.549,10.549,-0.781,0.781,14.066,21.099,-3.126,-19.927
6.252,6.252,0,11.722,-7.033,-4.689,29.695,7.033,16.801,15.238,-0.391,-25.788,43.37,-4.298,-20.317,-10.549,8.596,-0.781,0.781,11.331,23.053,-10.159,-20.317
10.549,7.033,0.391,12.894,-4.689,-3.516,29.695,11.722,15.629,18.755,1.172,-12.503,39.463,6.642,-17.582,-2.735,11.331,2.344,0.391,2.344,25.006,-7.033,-17.582
16.02,7.814,3.907,8.596,-3.126,-2.344,34.774,8.205,15.238,17.973,8.596,-15.238,46.496,3.126,-12.503,-7.814,12.112,10.549,-3.126,10.94,22.662,-15.629,-12.503
16.41,7.814,7.033,1.563,-4.689,0.781,32.821,5.079,8.987,15.238,17.973,-22.662,32.039,14.066,-9.377,-15.238,8.205,15.238,-6.252,12.894,7.424,-8.987,-9.377
19.536,5.861,8.987,3.126,-2.735,3.516,28.913,9.377,8.596,11.331,19.145,-7.814,24.225,15.629,-6.252,0.391,6.252,17.192,-8.205,16.41,-14.066,0.781,-6.252
10.94,14.847,7.814,8.987,-5.47,3.516,30.085,15.629,7.033,7.814,14.066,5.861,34.383,7.033,-15.629,12.112,5.079,15.629,-7.033,11.722,-5.861,3.126,-15.629
-7.033,21.49,15.238,14.457,-9.768,-4.298,34.383,24.225,0,7.424,7.424,-1.954,15.238,14.066,-10.94,-3.126,5.861,9.377,-14.457,-8.205,17.192,0.391,-10.94
-10.159,12.503,12.112,33.993,-17.192,-21.49,37.509,50.794,-3.907,10.94,-15.629,14.066,3.126,26.178,-16.41,-5.861,8.987,3.516,-11.331,-34.774,42.979,6.642,-16.41
-8.987,17.192,20.317,28.913,-14.847,-20.317,47.668,46.496,-1.172,16.801,-16.801,17.973,14.066,19.927,-13.675,-3.126,18.755,5.079,-19.536,-36.337,59.389,-1.954,-13.675
-3.126,11.331,32.821,15.629,-8.596,-15.629,54.701,28.132,4.689,21.88,-7.033,2.735,21.099,19.145,-10.159,-5.861,23.834,9.377,-32.039,-22.271,46.105,-0.391,-10.159
21.88,1.563,21.88,9.377,3.516,-3.516,37.118,18.755,10.549,13.675,0.781,-10.549,19.145,6.642,-7.033,-2.735,16.801,9.377,-21.099,-8.987,12.112,-6.252,-7.033
17.973,14.847,15.629,3.516,7.033,3.126,30.867,12.112,11.331,7.424,6.252,-17.192,19.927,0.391,-8.596,-1.954,11.331,10.159,-14.847,-4.689,1.954,-8.596,-8.596
20.708,9.377,16.02,3.126,11.331,5.079,32.43,0.391,17.973,4.689,7.814,-14.457,33.211,-12.503,-16.41,14.457,10.159,13.675,-15.238,21.099,-14.066,-13.284,-16.41
20.317,9.768,5.861,7.814,11.331,2.344,30.085,0.781,23.443,0.391,1.563,-9.768,45.324,-28.523,-20.708,21.49,5.47,10.159,-5.079,4.689,-1.172,-12.894,-20.708
12.112,17.973,7.033,7.033,7.424,1.563,26.96,8.987,25.397,-1.954,-5.861,-4.689,45.324,-25.006,-25.788,18.755,5.861,3.907,-6.252,-3.907,14.066,-11.722,-25.788
11.722,11.722,17.582,2.344,7.033,3.516,26.96,5.861,30.085,-3.126,-5.861,-9.377,51.575,-21.49,-30.476,12.503,5.861,3.126,-16.801,2.344,25.788,-8.596,-30.476
9.768,7.424,15.238,5.47,4.689,3.126,24.225,6.252,28.523,-6.642,-3.907,-16.02,54.701,-27.35,-34.383,9.377,0.391,3.516,-14.457,5.47,29.695,-9.768,-34.383
